Extraction Date,Depart Date,Airline Name,Airline Code,Price,Depart Time,Arrival Time,Duration,Departure Airport,Arrival Airport,Free Checked Baggage,Free Carry On Baggage
2024-08-29,2024-10-14,國泰航空,CX,5409,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-14,國泰航空,CX,5409,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-14,國泰航空,CX,5409,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-14,國泰航空,CX,5409,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-14,國泰航空,CX,5409,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-14,國泰航空,CX,5917,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-14,國泰航空,CX,5917,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-14,國泰航空,CX,7072,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-14,國泰航空,CX,8007,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-15,香港航空,HX,964,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-15,香港快運航空,UO,1025,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-15,香港快運航空,UO,1025,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-15,香港快運航空,UO,1025,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-15,香港快運航空,UO,1057,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-15,香港快運航空,UO,1060,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-15,大灣區航空,GB,1096,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-15,大灣區航空,GB,1096,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-15,香港快運航空,UO,1107,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-15,香港快運航空,UO,1230,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-15,香港航空,HX,1379,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-15,香港航空,HX,1379,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-15,香港航空,HX,1379,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-15,國泰航空,CX,5408,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-15,國泰航空,CX,5408,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-15,國泰航空,CX,5408,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-15,國泰航空,CX,5408,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-15,國泰航空,CX,5408,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-15,國泰航空,CX,5914,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-15,國泰航空,CX,5914,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-15,國泰航空,CX,6295,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-15,國泰航空,CX,7072,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-16,香港航空,HX,967,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-16,香港快運航空,UO,1025,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-16,香港快運航空,UO,1025,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-16,香港快運航空,UO,1025,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-16,香港快運航空,UO,1025,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-16,香港快運航空,UO,1025,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-16,香港快運航空,UO,1025,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-16,香港快運航空,UO,1096,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-16,大灣區航空,GB,1096,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-16,大灣區航空,GB,1096,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-16,大灣區航空,GB,1096,13:25,19:10,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-16,香港快運航空,UO,1338,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-16,香港航空,HX,1379,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-16,香港航空,HX,1379,07:50,13:30,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-16,香港航空,HX,1379,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-16,國泰航空,CX,5406,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-16,國泰航空,CX,5406,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-16,國泰航空,CX,5406,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-16,國泰航空,CX,5406,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-16,國泰航空,CX,5406,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-16,國泰航空,CX,5913,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-16,國泰航空,CX,5913,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-16,國泰航空,CX,6293,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-16,國泰航空,CX,7072,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-17,香港航空,HX,967,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-17,香港快運航空,UO,1025,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-17,香港快運航空,UO,1025,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-17,香港快運航空,UO,1025,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-17,香港快運航空,UO,1025,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-17,香港快運航空,UO,1071,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-17,香港快運航空,UO,1144,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-17,大灣區航空,GB,1194,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-17,大灣區航空,GB,1194,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-17,香港航空,HX,1379,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-17,香港航空,HX,1379,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-17,香港快運航空,UO,1394,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-17,香港航空,HX,1794,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-17,國泰航空,CX,5404,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-17,國泰航空,CX,5404,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-17,國泰航空,CX,5404,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-17,國泰航空,CX,5404,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-17,國泰航空,CX,5404,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-17,國泰航空,CX,5911,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-17,國泰航空,CX,5911,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-17,國泰航空,CX,6291,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-17,國泰航空,CX,7220,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-18,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-18,香港快運航空,UO,1045,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-18,香港快運航空,UO,1045,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-18,香港快運航空,UO,1045,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-18,香港快運航空,UO,1045,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-18,香港快運航空,UO,1045,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-18,香港快運航空,UO,1064,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-18,大灣區航空,GB,1096,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-18,香港快運航空,UO,1137,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-18,大灣區航空,GB,1309,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-18,香港航空,HX,1383,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-18,香港航空,HX,1383,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-18,香港快運航空,UO,1390,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-18,香港航空,HX,1592,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-18,國泰航空,CX,5403,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-18,國泰航空,CX,5403,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-18,國泰航空,CX,5403,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-18,國泰航空,CX,5403,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-18,國泰航空,CX,5403,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-18,國泰航空,CX,5910,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-18,國泰航空,CX,5910,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-18,國泰航空,CX,6290,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-18,國泰航空,CX,7072,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-19,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-19,香港快運航空,UO,1025,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-19,香港快運航空,UO,1025,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-19,大灣區航空,GB,1096,13:25,19:10,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-19,香港快運航空,UO,1230,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-19,香港快運航空,UO,1339,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-19,香港快運航空,UO,1350,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-19,香港快運航空,UO,1355,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-19,香港快運航空,UO,1383,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-19,大灣區航空,GB,1448,10:50,16:40,4小時50分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-19,大灣區航空,GB,1899,09:20,15:00,4小時40分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-19,香港航空,HX,2003,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-19,香港航空,HX,2010,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-19,香港航空,HX,2010,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-19,國泰航空,CX,5402,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-19,國泰航空,CX,5402,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-19,國泰航空,CX,5402,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-19,國泰航空,CX,5402,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-19,國泰航空,CX,5402,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-19,國泰航空,CX,5908,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-19,國泰航空,CX,5908,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-19,國泰航空,CX,7129,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-19,國泰航空,CX,8007,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-20,香港航空,HX,967,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-20,香港快運航空,UO,1025,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-20,香港快運航空,UO,1025,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-20,大灣區航空,GB,1194,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-20,香港快運航空,UO,1264,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-20,大灣區航空,GB,1299,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-20,香港快運航空,UO,1319,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-20,香港快運航空,UO,1331,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-20,香港航空,HX,1379,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-20,香港快運航空,UO,1382,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-20,香港快運航空,UO,1382,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-20,香港航空,HX,1591,07:50,13:30,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-20,香港航空,HX,1791,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-20,國泰航空,CX,5401,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-20,國泰航空,CX,5401,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-20,國泰航空,CX,5401,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-20,國泰航空,CX,5401,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-20,國泰航空,CX,5401,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-20,國泰航空,CX,5906,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-20,國泰航空,CX,5906,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-20,國泰航空,CX,6287,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-20,國泰航空,CX,7072,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-21,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-21,香港快運航空,UO,1025,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-21,香港快運航空,UO,1025,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-21,香港快運航空,UO,1025,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-21,香港快運航空,UO,1025,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-21,香港快運航空,UO,1025,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-21,香港快運航空,UO,1025,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-21,香港快運航空,UO,1131,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-21,香港快運航空,UO,1185,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-21,大灣區航空,GB,1194,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-21,大灣區航空,GB,1299,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-21,香港航空,HX,1379,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-21,香港航空,HX,1385,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-21,香港航空,HX,1385,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-21,國泰航空,CX,5398,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-21,國泰航空,CX,5398,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-21,國泰航空,CX,5398,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-21,國泰航空,CX,5398,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-21,國泰航空,CX,5398,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-21,國泰航空,CX,5905,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-21,國泰航空,CX,5905,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-21,國泰航空,CX,7072,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-21,國泰航空,CX,8007,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-22,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-22,香港快運航空,UO,1008,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-22,香港快運航空,UO,1025,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-22,香港快運航空,UO,1025,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-22,香港快運航空,UO,1025,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-22,香港快運航空,UO,1025,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-22,香港快運航空,UO,1096,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-22,香港快運航空,UO,1185,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-22,大灣區航空,GB,1194,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-22,大灣區航空,GB,1299,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-22,香港航空,HX,1393,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-22,香港航空,HX,1393,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-22,香港航空,HX,1393,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-22,國泰航空,CX,5397,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-22,國泰航空,CX,5397,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-22,國泰航空,CX,5397,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-22,國泰航空,CX,5397,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-22,國泰航空,CX,5397,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-22,國泰航空,CX,5903,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-22,國泰航空,CX,5903,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-22,國泰航空,CX,6285,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-22,國泰航空,CX,7072,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-23,香港航空,HX,971,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-23,香港快運航空,UO,1025,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-23,香港快運航空,UO,1025,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-23,香港快運航空,UO,1025,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-23,香港快運航空,UO,1025,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-23,香港快運航空,UO,1025,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-23,香港快運航空,UO,1057,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-23,大灣區航空,GB,1096,13:25,19:10,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-23,香港快運航空,UO,1131,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-23,大灣區航空,GB,1194,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-23,大灣區航空,GB,1299,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-23,香港快運航空,UO,1366,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-23,香港航空,HX,1379,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-23,香港航空,HX,1379,07:50,13:30,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-23,香港航空,HX,1379,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-23,國泰航空,CX,5396,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-23,國泰航空,CX,5396,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-23,國泰航空,CX,5396,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-23,國泰航空,CX,5396,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-23,國泰航空,CX,5396,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-23,國泰航空,CX,5902,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-23,國泰航空,CX,5902,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-23,國泰航空,CX,6285,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-23,國泰航空,CX,7072,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-24,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-24,香港快運航空,UO,1025,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-24,香港快運航空,UO,1025,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-24,香港快運航空,UO,1025,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-24,香港快運航空,UO,1025,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-24,香港快運航空,UO,1097,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-24,香港快運航空,UO,1171,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-24,大灣區航空,GB,1194,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-24,大灣區航空,GB,1299,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-24,香港快運航空,UO,1352,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-24,香港航空,HX,1380,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-24,香港航空,HX,1380,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-24,香港航空,HX,1380,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-24,國泰航空,CX,5395,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-24,國泰航空,CX,5395,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-24,國泰航空,CX,5395,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-24,國泰航空,CX,5395,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-24,國泰航空,CX,5395,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-24,國泰航空,CX,5899,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-24,國泰航空,CX,5899,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-10-24,國泰航空,CX,6285,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-24,國泰航空,CX,8007,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-25,香港航空,HX,971,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-25,香港快運航空,UO,1045,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-25,香港快運航空,UO,1045,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-10-25,香港快運航空,UO,1045,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-25,香港快運航空,UO,1045,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-25,香港快運航空,UO,1045,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-25,香港快運航空,UO,1152,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-10-25,大灣區航空,GB,1194,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-10-25,香港快運航空,UO,1250,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-25,大灣區航空,GB,1300,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-25,香港快運航空,UO,1352,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-10-25,香港航空,HX,1383,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-10-25,香港航空,HX,1383,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-10-25,香港航空,HX,1383,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-10-25,國泰航空,CX,5393,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-25,國泰航空,CX,5393,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-25,國泰航空,CX,5393,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-25,國泰航空,CX,5393,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-25,國泰航空,CX,5393,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-10-25,國泰航空,CX,5898,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-10-25,國泰航空,CX,5898,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
